Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Hepoxilin Biosynthetic Process (GO:0051122),3/7,5.75902252581832e-07,7.74588529722564e-05,0,0,305.265306122449,4385.846746816879,GSTM2;GSTM1;ALOX15B
GO_Biological_Process_2023,Hepoxilin Metabolic Process (GO:0051121),3/7,5.75902252581832e-07,7.74588529722564e-05,0,0,305.265306122449,4385.846746816879,GSTM2;GSTM1;ALOX15B
GO_Biological_Process_2023,Long-Chain Fatty Acid Biosynthetic Process (GO:0042759),3/25,3.6615484374028064e-05,0.0032831884322045,0,0,55.45269016697589,566.4514113813482,GSTM2;GSTM1;ALOX15B
GO_Biological_Process_2023,Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744),2/17,0.0008794460728881121,0.0423522170637352,0,0,53.15466666666666,374.0078389317888,CD36;ALOX15B
GO_Biological_Process_2023,Negative Regulation Of Execution Phase Of Apoptosis (GO:1900118),2/19,0.0011021023027737,0.0423522170637352,0,0,46.896470588235296,319.39008896603445,MTRNR2L12;MTRNR2L8
GO_Biological_Process_2023,Xenobiotic Catabolic Process (GO:0042178),2/19,0.0011021023027737,0.0423522170637352,0,0,46.896470588235296,319.39008896603445,GSTM2;GSTM1
GO_Biological_Process_2023,Linoleic Acid Metabolic Process (GO:0043651),2/19,0.0011021023027737,0.0423522170637352,0,0,46.896470588235296,319.39008896603445,GSTM2;ALOX15B
GO_Biological_Process_2023,Regulation Of Execution Phase Of Apoptosis (GO:1900117),2/24,0.0017641092615234,0.0593181739187262,0,0,36.22909090909091,229.6963992347988,MTRNR2L12;MTRNR2L8
GO_Biological_Process_2023,Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743),2/30,0.0027528219402575,0.0822787891032542,0,0,28.457142857142856,167.75852052625558,CD36;ALOX15B
GO_Biological_Process_2023,Unsaturated Fatty Acid Metabolic Process (GO:0033559),2/49,0.007211423458848,0.166431177109236,0,0,16.937021276595743,83.53489495510101,GSTM2;ALOX15B
GO_Biological_Process_2023,Cholesterol Import (GO:0070508),1/5,0.0129337430598204,0.166431177109236,0,0,97.76470588235294,425.072693906196,CD36
GO_Biological_Process_2023,Phagocytosis (GO:0006909),2/69,0.013918599590371,0.166431177109236,0,0,11.869253731343283,50.73547205180672,SRPX;CD36
GO_Biological_Process_2023,Ethanol Catabolic Process (GO:0006068),1/6,0.0155007440273006,0.166431177109236,0,0,78.2078431372549,325.8817006096059,SULT1A2
GO_Biological_Process_2023,Cellular Response To Bacterial Lipopeptide (GO:0071221),1/6,0.0155007440273006,0.166431177109236,0,0,78.2078431372549,325.8817006096059,CD36
GO_Biological_Process_2023,Cellular Response To Caffeine (GO:0071313),1/6,0.0155007440273006,0.166431177109236,0,0,78.2078431372549,325.8817006096059,GSTM2
GO_Biological_Process_2023,Response To Caffeine (GO:0031000),1/6,0.0155007440273006,0.166431177109236,0,0,78.2078431372549,325.8817006096059,GSTM2
GO_Biological_Process_2023,Locomotor Rhythm (GO:0045475),1/6,0.0155007440273006,0.166431177109236,0,0,78.2078431372549,325.8817006096059,USP2
GO_Biological_Process_2023,Long-Chain Fatty Acid Metabolic Process (GO:0001676),2/78,0.0175543096775161,0.166431177109236,0,0,10.458947368421052,42.27983238386785,GSTM2;ALOX15B
GO_Biological_Process_2023,Response To Hydroperoxide (GO:0033194),1/7,0.0180611983617244,0.166431177109236,0,0,65.16993464052288,261.5914254592524,GPX3
GO_Biological_Process_2023,Positive Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060316),1/7,0.0180611983617244,0.166431177109236,0,0,65.16993464052288,261.5914254592524,GSTM2
GO_Biological_Process_2023,Unsaturated Fatty Acid Biosynthetic Process (GO:0006636),1/8,0.0206151221986894,0.166431177109236,0,0,55.85714285714285,216.82236865801656,ALOX15B
