Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Chemokine-Mediated Signaling Pathway (GO:0070098),8/57,7.829885427151164e-12,3.6756498041206004e-09,0,0,60.13303099017385,1537.786405569555,CXCL10;FOXC1;CXCL8;CCL20;CCL19;CXCL3;CCL18;CXCL2
GO_Biological_Process_2023,Cellular Response To Chemokine (GO:1990869),8/59,1.0457040694510955e-11,3.6756498041206004e-09,0,0,57.769063180827885,1460.6182978066763,CXCL10;FOXC1;CXCL8;CCL20;CCL19;CXCL3;CCL18;CXCL2
GO_Biological_Process_2023,Neutrophil Chemotaxis (GO:0030593),7/70,1.996019611421773e-09,4.6773392894316883e-07,0,0,40.15151515151515,804.3196016578949,CXCL10;CXCL8;CCL20;CCL19;CXCL3;CCL18;CXCL2
GO_Biological_Process_2023,Granulocyte Chemotaxis (GO:0071621),7/73,2.6934111009794067e-09,4.733670009971307e-07,0,0,38.3206611570248,756.1608130303613,CXCL10;CXCL8;CCL20;CCL19;CXCL3;CCL18;CXCL2
GO_Biological_Process_2023,Neutrophil Migration (GO:1990266),7/77,3.937168649270651e-09,5.535659120874535e-07,0,0,36.123636363636365,699.0936539118225,CXCL10;CXCL8;CCL20;CCL19;CXCL3;CCL18;CXCL2
GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),9/257,9.302453178221889e-08,1.089937430714998e-05,0,0,13.482197200243457,218.2822005502438,CXCL10;FOXC1;CXCL8;CCL20;CCL19;CXCL3;CCL18;CXCL2;DUOX2
GO_Biological_Process_2023,Heat Acclimation (GO:0010286),3/5,2.824078033859737e-07,2.481658572254244e-05,0,0,506.8474576271187,7643.215919737967,HSPA6;HSPA1B;HSPA1A
GO_Biological_Process_2023,Cellular Heat Acclimation (GO:0070370),3/5,2.824078033859737e-07,2.481658572254244e-05,0,0,506.8474576271187,7643.215919737967,HSPA6;HSPA1B;HSPA1A
GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),8/228,5.022361262971291e-07,3.923022186520909e-05,0,0,13.278114478114478,192.5883676874709,CXCL10;CD274;CXCL8;RAMP3;CXCL3;CXCL2;HSPA1B;HSPA1A
GO_Biological_Process_2023,Inflammatory Response (GO:0006954),8/236,6.519258067001733e-07,4.583038421102218e-05,0,0,12.807017543859647,182.4146421873076,CXCL10;CXCL8;CCL20;PTGER3;CCL19;CXCL3;CCL18;CXCL2
GO_Biological_Process_2023,Regulation Of Inclusion Body Assembly (GO:0090083),3/10,3.351688572746973e-06,0.00021420336969464745,0,0,144.7772397094431,1825.0685851613032,DNAJA4;HSPA1B;HSPA1A
GO_Biological_Process_2023,Lymphocyte Chemotaxis (GO:0048247),4/44,1.0354687782230006e-05,0.0006066121259089745,0,0,34.30689655172414,393.7770017854188,CXCL10;CCL20;CCL19;CCL18
GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),5/117,3.117626803296419e-05,0.0016859166482441,0,0,15.527882205513784,161.11502926121707,CXCL10;CD274;CXCL8;CXCL3;CXCL2
GO_Biological_Process_2023,Cellular Response To Lipopolysaccharide (GO:0071222),5/124,4.120463837139284e-05,0.0020690614839349,0,0,14.609317411174995,147.50968952667526,CXCL10;CD274;CXCL8;CXCL3;CXCL2
GO_Biological_Process_2023,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),4/65,4.919124008017534e-05,0.0023054294517575,0,0,22.472583380440927,222.92342019750728,CXCL10;CXCL8;CXCL3;CXCL2
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production (GO:0001819),7/320,5.8152353802394176e-05,0.0025550690451926,0,0,7.979959337786814,77.8241081736303,LACC1;CD274;CCL19;SULF1;PTGS2;HSPA1B;HSPA1A
GO_Biological_Process_2023,Chaperone Cofactor-Dependent Protein Refolding (GO:0051085),3/27,7.868531923192397e-05,0.0032538693776495,0,0,42.190677966101696,398.7041834237573,HSPA6;HSPA1B;HSPA1A
