Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,B Cell Receptor Signaling Pathway (GO:0050853),3/46,1.700526267741443e-05,0.0027038367657088,0,0,73.20073439412485,803.8895642022711,IGHG1;IGKC;IGHA1
GO_Biological_Process_2023,Antimicrobial Humoral Response (GO:0019730),3/100,0.00017430999547730406,0.0138576446404456,0,0,32.36190992946283,280.0818212549987,CCL13;CXCL1;IGHA1
GO_Biological_Process_2023,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),3/134,0.000412551429062236,0.0211940731901336,0,0,23.921655283246285,186.42504029814705,IGHG1;IGKC;IGHA1
GO_Biological_Process_2023,"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",2/34,0.0006342971648874719,0.0211940731901336,0,0,62.33125,458.94455736927694,NDUFB8;NDUFC2
GO_Biological_Process_2023,Peptide Biosynthetic Process (GO:0043043),3/158,0.0006671282954599421,0.0211940731901336,0,0,20.19320882852292,147.6634086744516,RPS17;MRPL12;RPS10
GO_Biological_Process_2023,Retina Homeostasis (GO:0001895),2/39,0.0008350316260813204,0.0211940731901336,0,0,53.894594594594594,382.007093916608,IGKC;IGHA1
GO_Biological_Process_2023,Macromolecule Biosynthetic Process (GO:0009059),3/183,0.0010209436028905,0.0211940731901336,0,0,17.366666666666667,119.60471922583451,RPS17;MRPL12;RPS10
GO_Biological_Process_2023,NADH Dehydrogenase Complex Assembly (GO:0010257),2/53,0.0015384685356761,0.0211940731901336,0,0,39.07254901960784,253.0716424387,NDUFB8;NDUFC2
GO_Biological_Process_2023,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),2/53,0.0015384685356761,0.0211940731901336,0,0,39.07254901960784,253.0716424387,NDUFB8;NDUFC2
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),2/53,0.0015384685356761,0.0211940731901336,0,0,39.07254901960784,253.0716424387,NDUFB8;NDUFC2
GO_Biological_Process_2023,Chemokine-Mediated Signaling Pathway (GO:0070098),2/57,0.0017771204626455,0.0211940731901336,0,0,36.223636363636366,229.39562954849325,CCL13;CXCL1
GO_Biological_Process_2023,Aerobic Respiration (GO:0009060),2/59,0.0019026387993678,0.0211940731901336,0,0,34.949122807017545,218.93925214748256,NDUFB8;NDUFC2
GO_Biological_Process_2023,Cellular Response To Chemokine (GO:1990869),2/59,0.0019026387993678,0.0211940731901336,0,0,34.949122807017545,218.93925214748256,CCL13;CXCL1
GO_Biological_Process_2023,Proton Motive Force-Driven ATP Synthesis (GO:0015986),2/60,0.0019669385969344,0.0211940731901336,0,0,34.3448275862069,214.01213271870947,NDUFB8;NDUFC2
GO_Biological_Process_2023,Translation (GO:0006412),3/234,0.002065866275867,0.0211940731901336,0,0,13.497607655502392,83.44498612690387,RPS17;MRPL12;RPS10
GO_Biological_Process_2023,Oxidative Phosphorylation (GO:0006119),2/63,0.0021659750080163,0.0211940731901336,0,0,32.65081967213115,200.30901302971847,NDUFB8;NDUFC2
GO_Biological_Process_2023,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),2/65,0.0023037589431788,0.0211940731901336,0,0,31.61111111111111,191.98101622282036,CCL13;CXCL1
GO_Biological_Process_2023,Aerobic Electron Transport Chain (GO:0019646),2/68,0.0025180320994553,0.0211940731901336,0,0,30.169696969696968,180.5438416371124,NDUFB8;NDUFC2
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),2/70,0.0026659211559916,0.0211940731901336,0,0,29.279411764705884,173.5450943005154,NDUFB8;NDUFC2
GO_Biological_Process_2023,Neutrophil Chemotaxis (GO:0030593),2/70,0.0026659211559916,0.0211940731901336,0,0,29.279411764705884,173.5450943005154,CCL13;CXCL1
