Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of DNA-templated Transcription (GO:0006355)	146/1922	2.805893e-10	9.063034e-07	0	0	1.863005e+00	4.097517e+01	WWC1;SCX;UBP1;JADE3;PRDM1;IKZF2;FGF2;IKZF4;ELK3;ELK4;RPS6KA3;SOX18;BASP1;SALL4;EP300;KMT5A;PITX1;ACVR1;MEF2C;WNT5A;DYRK1A;RFX1;POU3F1;MED6;SAP30;RUNX1;EID2;MAF;TBL1XR1;KAT6A;DGKQ;HOXB3;HOXB5;INO80B;SET;TSHZ3;TWIST1;MRPL12;NPAS2;GLIS2;ATXN1;ATXN7;NACC2;DVL1;HOXC4;ZNF787;ZBED6;PATZ1;ZNF268;ZBTB7A;WNT4;HEXIM1;ZBTB18;FZD1;WWTR1;EGR3;FZD2;JUND;FOXF2;PHF10;CBX4;SMURF2;TGFB3;CBX3;INSR;PBX3;IRF2BP2;NR2F2;POU6F1;SMAD7;TADA2B;HNRNPD;CREBRF;MAP3K10;MDM4;TCF4;TCF3;ZNF653;ZNF652;MXD4;TENM1;BNC2;BHLHE41;SUMO4;TCF20;GLI1;GLI2;MED13;SIX4;NKRF;TRPS1;ZNF280C;SPIN1;ARHGEF11;ZHX2;BATF3;KLF13;FOXD1;ATMIN;MSL2;AXIN1;ZFP91;COMMD7;TGFBR1;MSL1;MED22;KAT2B;AEBP2;TFEC;WAC;ZNF117;PLCB1;SOS1;YAP1;FOXC2;NFAT5;FOXC1;CEBPB;NFIX;FOXK1;HOXD11;HOXD10;ZBTB41;PURB;PURA;RXRA;SAP30L;ZNF626;METTL4;MSX1;HES5;RUNX1T1;MBD3;FBXL19;MBD2;ARID3A;WTIP;SOD2;GATAD2A;TBX2;RYBP;CTNNB1;CDK2AP1;ZNF697;TRIM33;LIMS1
GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	150/2028	1.001157e-09	1.491013e-06	0	0	1.808895e+00	3.748412e+01	WWC1;SCX;UBP1;JADE3;PRDM1;IKZF2;GABPB1;FGF2;IKZF4;ELK3;ELK4;RPS6KA3;SOX18;SALL4;NFATC2IP;EP300;KMT5A;PITX1;IER5;ACVR1;MEF2C;HGF;ZBTB37;LMO2;WNT5A;ZBTB34;DICER1;RFX1;POU3F1;MED6;SAP30;RUNX1;MAF;TBL1XR1;DGKQ;HOXB3;ZFPM1;HOXB5;TSHZ3;TWIST1;PIK3R2;BHLHE22;NPAS2;GLIS2;ATXN1;ATXN7;NACC2;DVL1;HOXC4;ZNF787;ZBED6;PATZ1;ZNF268;ZBTB7A;HEXIM1;ZBTB18;WWTR1;EGR3;JUND;FOXF2;PHF10;CBX4;SMURF2;TGFB3;CBX3;PBX3;NR2F1;LIF;IRF2BP2;NR2F2;NR2F6;POU6F1;SMAD7;TADA2B;DAB2;AGO1;CREBRF;MDM4;TCF4;ATM;TCF3;ZNF653;ZNF652;MXD4;ZNF254;BMPR2;BHLHE41;TCF20;BMI1;GLI1;MYSM1;GLI2;IRF2BPL;FLCN;MED13;SIX4;NKRF;TRPS1;DACT1;ZHX2;RBM14;BATF3;KLF13;FOXD1;ATMIN;TET2;ZFP91;GREM1;KAT2B;AEBP2;TET3;TFEC;SOS1;TLR4;RHOQ;YAP1;FOXC2;NFAT5;FOXC1;CEBPB;NFIX;FOXK1;HOXD11;HOXD10;ZBTB41;PURB;PURA;RXRA;SAP30L;ZNF469;MSX1;SAMD1;HES5;MBD3;PRRX1;FBXL19;MBD2;ARID3A;SOD2;MEIS2;ACVR2A;GATAD2A;TBX2;VEGFA;CTNNB1;CDK2AP1;HDGF;ZNF697;SSBP3;TRIM33
GO_Biological_Process_2023	Negative Regulation Of DNA-templated Transcription (GO:0045892)	90/1025	1.384842e-09	1.491013e-06	0	0	2.131146e+00	4.347044e+01	ZNF254;WWC1;BHLHE41;SUMO4;PRDM1;BMI1;IKZF4;ELK3;GLI2;IRF2BPL;ELK4;FLCN;SIX4;NKRF;SOX18;BASP1;TRPS1;EP300;KMT5A;DACT1;MEF2C;ZHX2;BATF3;FOXD1;ZBTB37;WNT5A;ZBTB34;DICER1;COMMD7;SAP30;RUNX1;EID2;MAF;WDR82;TBL1XR1;KAT6A;TFEC;PLCB1;ZFPM1;YAP1;FOXC2;FOXC1;CEBPB;SET;NFIX;TSHZ3;TWIST1;FOXK1;GLIS2;PURA;ATXN1;RXRA;NACC2;SAP30L;ZNF469;SAMD1;ZBED6;PATZ1;ZNF268;ZBTB7A;HES5;RUNX1T1;WNT4;HEXIM1;MBD3;ZBTB18;JUND;CBX4;SMURF2;CBX3;MBD2;NR2F1;IRF2BP2;NR2F2;MEIS2;GATAD2A;NR2F6;TBX2;VEGFA;POU6F1;SMAD7;DAB2;MAP3K10;CTNNB1;MDM4;HDGF;TCF3;TRIM33;LIMS1;MXD4
GO_Biological_Process_2023	Positive Regulation Of DNA-templated Transcription (GO:0045893)	101/1243	8.054835e-09	6.504279e-06	0	0	1.962108e+00	3.656779e+01	SCX;UBP1;GABPB1;FGF2;ELK3;ELK4;RPS6KA3;SOX18;NFATC2IP;EP300;IER5;ACVR1;MEF2C;HGF;LMO2;WNT5A;DYRK1A;POU3F1;MED6;RUNX1;TBL1XR1;KAT6A;HOXB3;ZFPM1;INO80B;TWIST1;PIK3R2;BHLHE22;MRPL12;NPAS2;GLIS2;ATXN7;DVL1;HOXC4;ZNF268;WNT4;ZBTB18;FZD1;WWTR1;FZD2;JUND;FOXF2;TGFB3;NR2F1;LIF;NR2F2;TADA2B;DAB2;AGO1;HNRNPD;CREBRF;TCF4;ATM;TCF3;BMPR2;TCF20;GLI1;MYSM1;GLI2;IRF2BPL;FLCN;MED13;SIX4;NKRF;SPIN1;ARHGEF11;RBM14;ATMIN;MSL2;TET2;AXIN1;TGFBR1;MSL1;GREM1;MED22;KAT2B;TET3;TFEC;WAC;PLCB1;TLR4;RHOQ;YAP1;FOXC2;NFAT5;FOXC1;CEBPB;NFIX;FOXK1;RXRA;HES5;MBD3;PRRX1;MBD2;MEIS2;ACVR2A;GATAD2A;VEGFA;RYBP;CTNNB1;SSBP3
GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	69/763	4.128650e-08	2.667108e-05	0	0	2.174788e+00	3.697734e+01	ZNF254;WWC1;BHLHE41;PRDM1;BMI1;GLI2;IRF2BPL;ELK4;FLCN;SOX18;TRPS1;EP300;KMT5A;DACT1;MEF2C;BATF3;ZHX2;ZBTB37;ZBTB34;DICER1;SAP30;RUNX1;MAF;TBL1XR1;TFEC;ZFPM1;YAP1;FOXC2;CEBPB;FOXC1;NFIX;TWIST1;GLIS2;PURA;ATXN1;RXRA;NACC2;SAP30L;ZNF469;SAMD1;PATZ1;ZBED6;ZBTB7A;ZNF268;HES5;HEXIM1;MBD3;ZBTB18;JUND;CBX4;SMURF2;CBX3;MBD2;NR2F1;IRF2BP2;NR2F2;MEIS2;NR2F6;POU6F1;GATAD2A;TBX2;VEGFA;SMAD7;DAB2;MDM4;HDGF;TCF3;TRIM33;MXD4
GO_Biological_Process_2023	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	54/557	1.418853e-07	7.638160e-05	0	0	2.331102e+00	3.675739e+01	SCX;GLI1;FGF2;GLI2;MED13;SIX4;SOX18;SPIN1;EP300;ACVR1;ARHGEF11;MEF2C;ATMIN;WNT5A;DYRK1A;MSL2;AXIN1;POU3F1;TGFBR1;MSL1;RUNX1;KAT2B;MED22;TBL1XR1;KAT6A;WAC;PLCB1;YAP1;INO80B;FOXC2;CEBPB;FOXC1;FOXK1;MRPL12;NPAS2;GLIS2;RXRA;ATXN7;HES5;WNT4;FZD1;MBD3;FZD2;FOXF2;TGFB3;MBD2;NR2F2;GATAD2A;TADA2B;RYBP;HNRNPD;CTNNB1;TCF4;TCF3
GO_Biological_Process_2023	Positive Regulation Of Cell Differentiation (GO:0045597)	33/283	7.379371e-07	3.405052e-04	0	0	2.835667e+00	4.003794e+01	YAP1;FOXC1;CEBPB;BMPR2;TWIST1;RPS6KA3;BLOC1S5;MAPK9;GJA1;BLOC1S6;RRAS;GCNT2;ZNF268;WNT4;ACVR1;MSR1;WWTR1;MEF2C;PHF10;TGFB3;HGF;PLA2G2A;AXIN2;TGFBR1;ACVR2A;SLC6A6;DAB2;RAPGEF2;CTNNB1;TCF4;TCF3;PLCB1;DDR2
GO_Biological_Process_2023	Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	75/938	1.414248e-06	5.710028e-04	0	0	1.897052e+00	2.555122e+01	BMPR2;SCX;UBP1;TCF20;GABPB1;GLI1;MYSM1;FGF2;ELK3;GLI2;IRF2BPL;ELK4;FLCN;RPS6KA3;MED13;NKRF;SOX18;NFATC2IP;EP300;IER5;ACVR1;MEF2C;RBM14;ATMIN;HGF;LMO2;WNT5A;TET2;MED6;RUNX1;GREM1;MED22;KAT2B;TBL1XR1;TET3;TFEC;HOXB3;ZFPM1;TLR4;RHOQ;YAP1;FOXC2;NFAT5;FOXC1;CEBPB;NFIX;TWIST1;PIK3R2;BHLHE22;GLIS2;RXRA;DVL1;HOXC4;ZNF268;ZBTB18;WWTR1;JUND;PRRX1;FOXF2;TAF13;TGFB3;NR2F1;LIF;NR2F2;MEIS2;ACVR2A;VEGFA;DAB2;AGO1;CREBRF;CTNNB1;TCF4;ATM;TCF3;SSBP3
GO_Biological_Process_2023	Circulatory System Development (GO:0072359)	20/132	2.186291e-06	7.475134e-04	0	0	3.807785e+00	4.962802e+01	FOXC2;MEF2C;MKKS;FOXC1;FBXW7;NXN;PTEN;CACNA1C;TGFBR1;PRICKLE4;POU6F1;GLI2;KAT2B;GJA1;COL3A1;SOX18;DVL1;APLNR;DZIP1;ZFPM1
GO_Biological_Process_2023	Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	44/456	2.314283e-06	7.475134e-04	0	0	2.303392e+00	2.988977e+01	SET;TSHZ3;BHLHE41;SUMO4;TWIST1;FOXK1;IKZF4;ELK3;GLIS2;ATXN1;SIX4;SOX18;NKRF;BASP1;NACC2;KMT5A;PATZ1;ZBED6;ZBTB7A;RUNX1T1;WNT4;HEXIM1;MBD3;ZBTB18;ZHX2;FOXD1;CBX4;SMURF2;CBX3;MBD2;WNT5A;NR2F2;COMMD7;GATAD2A;TBX2;EID2;KAT6A;MAP3K10;CTNNB1;MDM4;PLCB1;ZNF653;TRIM33;LIMS1
