Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Spliceosome	10/150	1.439184e-02	9.987171e-01	0	0	2.352259e+00	9.976151e+00	U2AF1L5;SF3B2;SF3A1;SF3A2;PHF5A;PUF60;DHX16;SNRPC;SNRPA;PQBP1
KEGG_2021_Human	Intestinal immune network for IgA production	4/48	5.394246e-02	9.987171e-01	0	0	2.978157e+00	8.695735e+00	HLA-DRB5;TNFSF13;MADCAM1;HLA-DQA2
KEGG_2021_Human	Pentose phosphate pathway	3/30	5.873473e-02	9.987171e-01	0	0	3.637012e+00	1.030993e+01	GPI;IDNK;RBKS
KEGG_2021_Human	RNA polymerase	3/31	6.364535e-02	9.987171e-01	0	0	3.506938e+00	9.659611e+00	POLR3C;POLR3D;POLR2E
KEGG_2021_Human	Base excision repair	3/33	7.401119e-02	9.987171e-01	0	0	3.272804e+00	8.520873e+00	POLD4;XRCC1;MUTYH
KEGG_2021_Human	Peroxisome	5/82	9.741703e-02	9.987171e-01	0	0	2.127229e+00	4.953793e+00	PEX16;EPHX2;PEX11G;PEX14;DHRS4
KEGG_2021_Human	Allograft rejection	3/38	1.028772e-01	9.987171e-01	0	0	2.804537e+00	6.378132e+00	HLA-DRB5;HLA-DQA2;HLA-G
KEGG_2021_Human	Arachidonic acid metabolism	4/61	1.078563e-01	9.987171e-01	0	0	2.297385e+00	5.116174e+00	EPHX2;ALOX15;ALOX15B;PLB1
KEGG_2021_Human	Herpes simplex virus 1 infection	20/498	1.086022e-01	9.987171e-01	0	0	1.377260e+00	3.057606e+00	HLA-DRB5;ZNF582;ZNF460;ZNF490;ZNF20;ZNF79;HLA-G;ZNF718;ZNF749;TLR9;ZNF547;ZNF888;ZNF613;ZNF425;ZNF699;ZNF610;HLA-DQA2;ZNF763;ZNF564;ZNF596
KEGG_2021_Human	Cytosolic DNA-sensing pathway	4/63	1.177271e-01	9.987171e-01	0	0	2.219278e+00	4.747892e+00	POLR3C;TREX1;POLR3D;POLR2E
KEGG_2021_Human	Graft-versus-host disease	3/42	1.286588e-01	9.987171e-01	0	0	2.516372e+00	5.160051e+00	HLA-DRB5;HLA-DQA2;HLA-G
KEGG_2021_Human	Type I diabetes mellitus	3/43	1.354316e-01	9.987171e-01	0	0	2.453336e+00	4.904926e+00	HLA-DRB5;HLA-DQA2;HLA-G
KEGG_2021_Human	Mismatch repair	2/23	1.485825e-01	9.987171e-01	0	0	3.113145e+00	5.935570e+00	POLD4;PMS2
KEGG_2021_Human	Proteasome	3/46	1.564455e-01	9.987171e-01	0	0	2.281820e+00	4.232884e+00	PSMA6;PSMF1;PSMB10
KEGG_2021_Human	Antigen processing and presentation	4/78	2.024133e-01	9.987171e-01	0	0	1.768052e+00	2.824363e+00	HLA-DRB5;KLRC3;HLA-G;HLA-DQA2
KEGG_2021_Human	Oxidative phosphorylation	6/133	2.051228e-01	9.987171e-01	0	0	1.546302e+00	2.449568e+00	NDUFB9;NDUFB6;CYC1;ATP6V0C;UQCRHL;LHPP
KEGG_2021_Human	Autoimmune thyroid disease	3/53	2.088154e-01	9.987171e-01	0	0	1.961655e+00	3.072550e+00	HLA-DRB5;HLA-G;HLA-DQA2
KEGG_2021_Human	Linoleic acid metabolism	2/29	2.130816e-01	9.987171e-01	0	0	2.420586e+00	3.742420e+00	ALOX15;PLB1
KEGG_2021_Human	Sulfur relay system	1/8	2.146725e-01	9.987171e-01	0	0	4.665224e+00	7.178107e+00	URM1
KEGG_2021_Human	Drug metabolism	5/108	2.191517e-01	9.987171e-01	0	0	1.588119e+00	2.410751e+00	GSTM2;GSTM1;NME2;CES1;GSTM5
